"","StartDate","EndDate","Progress","Duration.s","Finished","RecordedDate","responseID","LocationLatitude","LocationLongitude","percentCom","percentGov","operateFresh","operateMarine","wasInElodea","pax","hCostHigh","hCostLow","freshOutside","locOutside","purchaseOutside","purchaseYear","purchaseType","purchaseLoc","multiOwn","multiOwnEmail","age","Clean","sportfishConc","boatingSafetyConc","recValueConc","businessConc","realEstateConc","subsistConc","biodivConc","commFishConc","volunteer","emailAsk","percentPer","Income","ageBin","type"
"771","10/2/2018 18:43","10/2/2018 18:43",100,38,TRUE,"10/2/2018 18:43","R_2gaHQ6lFD8cfbYB",43.98170471,-121.2722015,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"772","10/2/2018 19:59","10/2/2018 19:59",100,31,TRUE,"10/2/2018 19:59","R_3hiufxuf9yYAY2y",38.11289978,-122.1331024,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"773","10/2/2018 20:05","10/2/2018 20:14",100,525,TRUE,"10/2/2018 20:14","R_1CEEh3hU7gyLVe7",61.41369629,-149.1710968,0,0,"Yes","Yes","No","1",50,30,"No or did not report","","Yes",2017,"Used","Washington","No","",67,"100% of the time",5,2,3,2,2,4,3,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,137500,"61-70","personal"
"774","10/2/2018 20:27","10/2/2018 20:29",100,119,TRUE,"10/2/2018 20:29","R_XX2qc0MwEgJ0mC5",46.44160461,-108.9997025,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"775","10/2/2018 20:17","10/2/2018 20:29",100,717,TRUE,"10/2/2018 20:29","R_1jjqQx7TCPfkLW7",58.82429504,-157.8621979,0,0,"Yes","Yes","No","5",50,32,"No or did not report","","No",NA,"Not known","Not known","No","",35,"100% of the time",3,1,5,2,1,5,4,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,87500,"31-40","personal"
"776","10/2/2018 21:17","10/2/2018 21:25",100,439,TRUE,"10/2/2018 21:25","R_241m6bzeb3dJMYq",37.54829407,-121.9886017,0,0,"Yes","No","Yes","4",10,10,"No or did not report","","No",NA,"Not known","Not known","No","",46,"Less than 100% of the time",5,2,1,1,1,5,3,1,"","",1,62500,"41-50","personal"
"777","10/2/2018 21:26","10/2/2018 21:36",100,629,TRUE,"10/2/2018 21:36","R_3hrJlexxSsfPUmm",60.93240356,-161.8005981,0,0,"Yes","No","No","",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",59,"100% of the time",5,3,4,2,1,5,5,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,87500,"51-60","personal"
"778","10/2/2018 21:41","10/2/2018 22:03",100,1343,TRUE,"10/2/2018 22:03","R_aVO7VmbabEF16Jr",64.8184967,-147.7216034,0,0,"Yes","No","Yes","2",10,5,"No or did not report","","No",NA,"Not known","Not known","No","",55,"Less than 100% of the time",4,1,2,2,1,3,4,3,"","",1,137500,"51-60","personal"
"779","10/3/2018 7:00","10/3/2018 7:08",100,505,TRUE,"10/3/2018 7:08","R_2SlypR5Vk75kuX0",61.145401,-149.7664032,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"780","10/3/2018 8:23","10/3/2018 8:24",100,94,TRUE,"10/3/2018 8:24","R_3oYELNOiw7nt3Uo",56.73530579,-135.009201,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"781","10/3/2018 8:41","10/3/2018 8:42",100,51,TRUE,"10/3/2018 8:42","R_OK9R6u6cYAGCoNP",61.59939575,-149.1145935,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"782","10/3/2018 8:42","10/3/2018 8:43",100,49,TRUE,"10/3/2018 8:43","R_8pMyl6Wejrmnuoh",61.21490479,-149.2583008,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"783","10/3/2018 8:48","10/3/2018 9:28",100,2390,TRUE,"10/3/2018 9:28","R_ZypIiZSpwrZVMyZ",64.90060425,-148.1613007,0,0,"Yes","Yes",NA,"3",20,20,"No or did not report","","No",NA,"Not known","Not known","No","",58,"Less than 100% of the time",5,5,5,3,3,3,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,137500,"51-60","personal"
"784","10/3/2018 9:08","10/3/2018 9:33",100,1496,TRUE,"10/3/2018 9:33","R_QggOidRUWZoqyu5",61.52349854,-149.5747986,0,0,"Yes","No","No","2",25,5,"No or did not report","","No",NA,"Not known","Not known","No","",50,"100% of the time",5,2,2,2,1,3,5,5,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,62500,"41-50","personal"
"785","10/3/2018 9:39","10/3/2018 9:41",100,110,TRUE,"10/3/2018 9:41","R_3KuqOYFbRn0GP0x",59.57020569,-135.3578949,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"786","10/3/2018 10:32","10/3/2018 10:33",100,26,TRUE,"10/3/2018 10:33","R_12hEDFCHsTN0p6C",61.2059021,-149.8231964,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"787","10/3/2018 12:12","10/3/2018 12:13",100,12,TRUE,"10/3/2018 12:13","R_1Kr6la5HO3ca8VZ",61.2059021,-149.8231964,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"788","10/3/2018 12:20","10/3/2018 12:20",100,8,TRUE,"10/3/2018 12:20","R_39LouLUw9taau41",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"789","10/3/2018 12:48","10/3/2018 12:50",100,110,TRUE,"10/3/2018 12:50","R_3Gct8FjyYbOfR0D",61.145401,-149.7664032,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"790","10/3/2018 12:54","10/3/2018 13:27",100,2010,TRUE,"10/3/2018 13:27","R_psdnGfyJgBKfDPz",61.40649414,-145.6669922,0,0,"Yes","Yes","No","1",0,0,"No or did not report","","Yes",1996,"Used","Texas","No","",56,"100% of the time",1,5,4,1,1,4,5,1,"","gaveEmail",1,175000,"51-60","personal"
"791","10/3/2018 14:32","10/3/2018 14:32",100,9,TRUE,"10/3/2018 14:32","R_1Nt7lDA58WAT2Fq",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"792","10/3/2018 14:51","10/3/2018 14:52",100,34,TRUE,"10/3/2018 14:52","R_3EmaR9eWGZuOWj5",56.73530579,-135.009201,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"793","10/3/2018 15:35","10/3/2018 15:44",100,577,TRUE,"10/3/2018 15:44","R_3J8yBnWCPz31m9k",60.0552063,-149.3365021,0,0,"Yes","No","No","2",0,0,"No or did not report","","Yes",2004,"Not known","Oregon","No","",46,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,137500,"41-50","personal"
"794","10/3/2018 17:02","10/3/2018 17:02",100,34,TRUE,"10/3/2018 17:02","R_1LVQVH78r8ms64h",57.0585022,-132.627594,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"795","10/3/2018 20:12","10/3/2018 20:13",100,66,TRUE,"10/3/2018 20:13","R_3Mu674A6LEShCAp",61.52349854,-149.5747986,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"796","10/3/2018 21:38","10/3/2018 21:39",100,61,TRUE,"10/3/2018 21:39","R_2EmYXci0958Hgqo",37.75100708,-97.8219986,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"797","10/4/2018 7:20","10/4/2018 7:21",100,36,TRUE,"10/4/2018 7:21","R_1rdEMzFGTkx3jbd",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"798","10/4/2018 9:23","10/4/2018 9:25",100,109,TRUE,"10/4/2018 9:25","R_3qydSp5jFc2nIjE",55.92419434,-160.2984924,0.7,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",0.3,87500,NA,"commercial"
"799","10/4/2018 9:55","10/4/2018 9:56",100,48,TRUE,"10/4/2018 9:56","R_0NdfgjiuTziUGVH",37.72169495,-122.4112015,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"800","10/4/2018 9:42","10/4/2018 9:59",100,1026,TRUE,"10/4/2018 9:59","R_wXdNtdHWw3EAnND",61.2059021,-149.8231964,0,0,"Yes","No","No","2",35,35,"No or did not report","","No",NA,"Not known","Not known","No","",61,"Less than 100% of the time",5,1,5,1,1,1,1,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,87500,"61-70","personal"
"801","10/3/2018 18:32","10/4/2018 10:07",100,56081,TRUE,"10/4/2018 10:07","R_Y4VjpFTuJjyXHzj",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"802","10/4/2018 10:05","10/4/2018 10:13",100,453,TRUE,"10/4/2018 10:13","R_2wGFYDwrX6g1FOQ",61.2059021,-149.8231964,0,0,"Yes","Yes","No","1",5,3,"No or did not report","","No",NA,"Not known","Not known","No","",32,"100% of the time",4,5,4,4,4,4,5,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,62500,"31-40","personal"
"803","10/3/2018 8:10","10/4/2018 10:22",100,94301,TRUE,"10/4/2018 10:22","R_2xJAaPOv08eI4ep",61.2059021,-149.8231964,0,0,"Yes","No","Yes","",NA,NA,"No or did not report","","No",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"804","10/4/2018 11:00","10/4/2018 11:00",100,8,TRUE,"10/4/2018 11:00","R_2X5sb4I7zeQTLar",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"805","10/4/2018 11:01","10/4/2018 11:01",100,8,TRUE,"10/4/2018 11:01","R_r6lgiiDugNWqhyN",61.2059021,-149.8231964,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"806","10/4/2018 10:38","10/4/2018 11:05",100,1672,TRUE,"10/4/2018 11:05","R_3oWRJQjaTWsTMy9",60.79170227,-145.6119995,0,0.3,"Yes","Yes","Yes","2",50,0,"No or did not report","","No",NA,"Not known","Not known","No","",32,"100% of the time",5,1,5,5,1,5,5,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",0.7,87500,"31-40","personal"
"807","10/4/2018 11:45","10/4/2018 11:53",100,491,TRUE,"10/4/2018 11:53","R_2PuRxaK9H9hB9kC",39.73129272,-104.9692001,0,0,"Yes","No","No","2",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",55,"100% of the time",5,1,4,4,1,3,4,1,"","",1,87500,"51-60","personal"
"808","10/2/2018 20:15","10/4/2018 11:55",100,142818,TRUE,"10/4/2018 11:55","R_3hzkfvfuEnpWHB3",58.58129883,-134.7698059,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"809","10/4/2018 12:33","10/4/2018 12:34",100,43,TRUE,"10/4/2018 12:34","R_TjVTUNQxJLkKM3T",61.52349854,-149.5747986,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"810","10/4/2018 13:01","10/4/2018 13:02",100,38,TRUE,"10/4/2018 13:02","R_1k1YXP1jwrn4k9Y",61.18859863,-149.8878021,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"811","10/4/2018 14:21","10/4/2018 14:21",100,7,TRUE,"10/4/2018 14:21","R_qwjhLyRw193KuJz",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"812","10/4/2018 15:10","10/4/2018 15:20",100,623,TRUE,"10/4/2018 15:20","R_1o0el5duumST8S2",59.40390015,-151.3238983,0,0,"Yes","Yes","No","1",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",70,"Less than 100% of the time",5,1,5,1,5,1,1,1,"","gaveEmail",1,112500,"61-70","personal"
"813","10/4/2018 15:24","10/4/2018 15:47",100,1327,TRUE,"10/4/2018 15:47","R_1oineLzkhCzn3yb",61.17770386,-149.6383972,0,0,"Yes","No","No","4",75,70,"No or did not report","","No",NA,"Not known","Not known","No","",59,"100% of the time",5,1,5,3,3,5,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,87500,"51-60","personal"
"814","10/4/2018 17:50","10/4/2018 17:59",100,490,TRUE,"10/4/2018 17:59","R_2rp6ySffN3un77D",60.49580383,-149.8282013,0,0.1,"Yes","No","No","3",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",37,"100% of the time",5,NA,1,NA,NA,4,2,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",0.9,62500,"31-40","personal"
"815","10/4/2018 21:20","10/4/2018 21:21",100,74,TRUE,"10/4/2018 21:21","R_1hH09mAz6IcRuJQ",47.54719543,-122.3513031,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"816","10/5/2018 8:25","10/5/2018 8:26",100,29,TRUE,"10/5/2018 8:26","R_3dSpCBxBxOYyjFz",61.40649414,-145.6669922,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"817","10/5/2018 11:03","10/5/2018 11:18",100,940,TRUE,"10/5/2018 11:18","R_cYd4lfizEnN1vSF",59.40390015,-151.3238983,0,0,"Yes","No","Yes","1",50,20,"No or did not report","","Yes",2014,"New","New York","No","",69,"100% of the time",3,4,4,4,3,4,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",1,112500,"61-70","personal"
"818","10/5/2018 11:42","10/5/2018 11:46",100,256,TRUE,"10/5/2018 11:46","R_26fouDAWekJQoPf",55.9539032,-131.9611969,0,0,"Yes","Yes","No","2",30,10,"No or did not report","","No",NA,"Not known","Not known","No","",56,"Less than 100% of the time",4,4,4,4,4,4,4,4,"","",1,62500,"51-60","personal"
"819","10/5/2018 13:54","10/5/2018 13:54",100,9,TRUE,"10/5/2018 13:54","R_1IhfnlbTYbksMjD",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"820","10/4/2018 9:46","10/5/2018 16:22",100,110121,TRUE,"10/5/2018 16:22","R_3EyH1s7cXR6scAu",61.2059021,-149.8231964,0,0,"Yes","No",NA,"2",50,25,"No or did not report","","No",NA,"Not known","Not known","No","",52,"Less than 100% of the time",4,3,4,4,4,4,5,5,"","gaveEmail",1,62500,"51-60","personal"
"821","10/5/2018 18:05","10/5/2018 18:07",100,69,TRUE,"10/5/2018 18:07","R_2X5JwWzojgNDXfB",47.36480713,-122.6047974,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"822","10/6/2018 8:26","10/6/2018 8:27",100,62,TRUE,"10/6/2018 8:27","R_dmUT5mtQnWwRvNL",48.03540039,-122.8144989,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"823","10/6/2018 12:40","10/6/2018 12:55",100,911,TRUE,"10/6/2018 12:55","R_31jaxRWZPm8T10w",61.52349854,-149.5747986,0,0,"Yes","No","No","4",8,4,"No or did not report","","No",NA,"Not known","Not known","No","",70,"100% of the time",5,1,4,1,4,4,3,3,"","",1,87500,"61-70","personal"
"824","10/7/2018 9:03","10/7/2018 9:17",100,849,TRUE,"10/7/2018 9:17","R_33eTbwUJ9VtSpJo",61.15350342,-149.8289032,0,0,"Yes","No","No","1",NA,NA,"No or did not report","","Yes",2007,"New","Oregon","No","",NA,"100% of the time",5,1,5,1,1,3,5,1,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Decontamination: developing best practices guide","gaveEmail",1,87500,NA,"personal"
"825","10/7/2018 12:21","10/7/2018 12:22",100,102,TRUE,"10/7/2018 12:22","R_2OT6G6lIEDzrZfZ",57.05140686,-135.3166046,0,0.1,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",0.9,87500,NA,"personal"
"826","10/7/2018 19:04","10/7/2018 19:05",100,48,TRUE,"10/7/2018 19:05","R_2zTl6bZw00v99wy",55.47320557,-133.1170959,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"827","10/8/2018 5:08","10/8/2018 5:09",100,36,TRUE,"10/8/2018 5:09","R_aW2Dj38RntQyhSV",61.59230042,-149.3959045,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"828","10/8/2018 10:28","10/8/2018 10:28",100,10,TRUE,"10/8/2018 10:28","R_2Bgnb4YB7i6uocM",61.20599365,-149.8101044,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"829","10/8/2018 12:13","10/8/2018 12:14",100,63,TRUE,"10/8/2018 12:14","R_27Op6KiN4aKDqwq",34.05439758,-118.2440033,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"830","10/8/2018 15:20","10/8/2018 15:21",100,28,TRUE,"10/8/2018 15:21","R_2rjAwyc2gbGvl36",60.13290405,-149.3984985,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"831","10/1/2018 23:10","10/8/2018 17:01",100,582656,TRUE,"10/8/2018 17:01","R_OD0Ygki9Fs4HagN",64.7881012,-141.1999969,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"832","10/8/2018 19:08","10/8/2018 19:18",100,580,TRUE,"10/8/2018 19:18","R_1mVjaL12q6lMXsV",61.18859863,-149.8878021,0,0,"Yes","No","No","2",10,3,"No or did not report","","No",NA,"Not known","Not known","No","",66,"100% of the time",5,NA,5,NA,5,NA,NA,NA,"","",1,137500,"61-70","personal"
"833","10/9/2018 9:09","10/9/2018 9:11",100,151,TRUE,"10/9/2018 9:11","R_1cTT3SPXiWrTZBt",37.75100708,-97.8219986,0.9,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",0.1,87500,NA,"commercial"
"834","10/9/2018 9:17","10/9/2018 9:18",100,53,TRUE,"10/9/2018 9:18","R_2VdvyDGyPLKQjof",56.73530579,-135.009201,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"835","10/9/2018 9:51","10/9/2018 9:54",100,199,TRUE,"10/9/2018 9:54","R_2PoLL3zYjpkdzuZ",58.58129883,-134.7698059,0,0.5,"Yes","Yes","No","1",NA,NA,"No or did not report","","No",NA,"Not known","Not known","No","",37,"Less than 100% of the time",5,1,5,3,1,5,5,5,"","",0.5,62500,"31-40","government"
"836","10/10/2018 9:03","10/10/2018 9:56",100,3196,TRUE,"10/10/2018 9:56","R_3noyE2ujEgLzNjy",59.16090393,-135.868103,0,0,"Yes","No","No","3",25,12,"No or did not report","","Yes",2016,"New","Yukon Territories","No","",71,"100% of the time",5,3,3,2,2,4,5,5,"","gaveEmail",1,37500,"71-80","personal"
"837","10/11/2018 13:00","10/11/2018 13:00",100,7,TRUE,"10/11/2018 13:00","R_2v8Pfjoerj9e67X",61.20599365,-149.8101044,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"838","10/4/2018 12:54","10/11/2018 13:01",100,605226,TRUE,"10/11/2018 13:01","R_2UgyvJZ9SLzIOsu",61.2059021,-149.8231964,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"839","10/11/2018 13:01","10/11/2018 13:02",100,8,TRUE,"10/11/2018 13:02","R_3szZJ55UuXZ34rr",61.20599365,-149.8101044,0,0,"No","Yes",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"840","10/11/2018 13:05","10/11/2018 13:05",100,7,TRUE,"10/11/2018 13:05","R_UWRLn3lMCia74I1",61.2059021,-149.8231964,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
"841","10/11/2018 16:15","10/11/2018 16:32",100,1020,TRUE,"10/11/2018 16:32","R_ZyL2TWT5umyjihP",37.5308075,-121.971199,0,0,"Yes","Yes","No","0",0,0,"No or did not report","","No",NA,"Not known","Not known","No","",67,"Less than 100% of the time",NA,NA,NA,NA,NA,5,5,NA,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",1,37500,"61-70","personal"
"842","10/12/2018 4:31","10/12/2018 4:45",100,841,TRUE,"10/12/2018 4:45","R_2gFz66y29VmwWJj",64.78050232,-147.3694,0,0,"Yes","Yes","Yes","4",35,35,"No or did not report","","No",NA,"Not known","Not known","No","",44,"Less than 100% of the time",5,4,3,2,1,5,4,2,"","gaveEmail",1,175000,"41-50","personal"
"843","10/12/2018 11:27","10/12/2018 11:27",100,7,TRUE,"10/12/2018 11:27","R_10xtJCj9SjLAtFe",61.20599365,-149.8101044,0,0,"No","No",NA,"",NA,NA,"No or did not report","","",NA,"Not known","Not known","","",NA,"Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",1,87500,NA,"personal"
