StartDate,EndDate,IPAddress,Progress,Duration.s,Finished,RecordedDate,responseID,LocationLatitude,LocationLongitude,operateType,percentCom,percentGov,operateFresh,operateMarine,wasInElodea,pax,hCostHigh,hCostLow,freshOutside,locOutside,purchaseOutside,purchaseYear,purchaseType,purchaseLoc,multiOwn,multiOwnEmail,age,persIncomeBtax,CleanDrainDry,sportfishConc,boatingSafetyConc,recValueConc,businessConc,realEstateConc,subsistConc,biodivConc,commFishConc,volunteer,emailAsk,mapResponses
9/27/2018 16:00,9/27/2018 16:07,24.237.177.209,33,386,FALSE,10/22/2018 16:17,R_1i9udNWqSdhmbiF,,,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":1,""trackName"":""SEAL ROCKS"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-146.39831542968753,61.12732452484429],[-146.84875488281253,60.141504734793386]]}}]}"
9/22/2018 13:03,9/22/2018 13:09,24.237.218.252,33,373,FALSE,10/22/2018 16:17,R_2TMHh5I7nt0vj1W,,,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 10:26,9/28/2018 10:32,12.17.177.28,33,360,FALSE,10/22/2018 16:17,R_qyGTIDsX0cX9cjL,,,I operate boat(s) for personal reasons,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2018 11:47,9/11/2018 11:48,69.178.21.111,33,52,FALSE,10/22/2018 16:17,R_a3G2zbG9xkcvhxn,,,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2018 8:17,9/30/2018 8:17,24.237.8.231,0,33,FALSE,10/22/2018 16:17,R_211Cfc9hxd1TbeH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2018 8:35,9/30/2018 8:40,107.206.178.192,33,294,FALSE,10/22/2018 16:17,R_10CmT5YHmfy6PCz,,,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 18:13,9/30/2018 18:43,206.174.75.144,33,260985,FALSE,10/22/2018 16:17,R_1LoCLCGSyNOrmtA,,,I operate boat(s) for personal reasons,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 20:09,9/27/2018 20:10,24.237.87.204,33,86,FALSE,10/22/2018 16:17,R_3Krnaq2rzsrwmBG,,,"I operate boat(s) for personal reasons,I operate boat(s) commercially",30%,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 18:15,9/27/2018 18:26,66.58.227.173,29,650,FALSE,10/22/2018 16:17,R_1pGP8gWWGXioJHg,,,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":1,""trackName"":"""",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.11557006835938,60.508639153551826]]}}]}"
10/1/2018 14:59,10/1/2018 15:43,137.229.153.170,29,2680,FALSE,10/22/2018 16:17,R_3M3ElTsOymaW9y1,,,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2018 19:44,9/16/2018 19:50,216.137.235.161,33,414,FALSE,10/22/2018 16:17,R_3noNEJlxEHv6jkq,,,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":1,""trackName"":""Arolik river float"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-161.4811706542969,59.55798351453151],[-161.5141296386719,59.58093708832512]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":2,""trackName"":"""",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Bird watching""},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.67189788818362,61.62630755337683],[-149.67533111572268,61.618801562454685],[-149.68048095703128,61.61978070798275],[-149.670524597168,61.62859162410234]]}}]}"
10/1/2018 16:38,10/1/2018 16:47,65.74.27.109,33,492,FALSE,10/22/2018 16:17,R_3Wd5wlnCJlyHCKZ,,,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2018 7:44,10/5/2018 9:02,146.63.171.212,33,177490,FALSE,10/22/2018 16:17,R_2tDoaqvaawKh9yI,,,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",,20%,Yes,Yes,"Eyak River, Cordova,Eyak Lake, Cordova,Alaganik Slough, Copper River Delta,I DID NOT operate a boat in any of the waterbodies listed",,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""1"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-166.54987449059263,53.87702366640597],[-166.54941442888233,53.86811730548522],[-166.57093048095706,53.86966997298549],[-166.57550697913396,53.879116379083975],[-166.5878665982746,53.885321062268595],[-166.5947330533527,53.886939875550944],[-166.5704738767818,53.88181408954305],[-166.56406402587893,53.86535189251056],[-166.55033111572268,53.86568795951488],[-166.55456429114568,53.87776644563174]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":2,""trackName"":"""",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-166.55319100013006,53.87715927096208],[-166.54724121093753,53.86528305634791],[-166.566010680981,53.86393267941692],[-166.57379036536443,53.87931674147152],[-166.5943897305988,53.885254290679285],[-166.61361580481756,53.87634968278575],[-166.62780877668413,53.875540078935316],[-166.6154491575435,53.891729178021215],[-166.63284187903628,53.916809887577095],[-166.6287220059894,53.931365974376874],[-166.61819573957476,53.94510872949558],[-166.59713631263006,53.951303615446356],[-166.58614998450503,53.95480677257823],[-166.59301643958318,53.97231006807206],[-166.5788269042969,53.944029683537565],[-166.61224251380193,53.93109511652029],[-166.61682244855913,53.903866876176835],[-166.61041259765628,53.88498312745728],[-166.59622308332476,53.88957031034378],[-166.57058715820315,53.875540078935316],[-166.56097412109378,53.86420397916601],[-166.5463245450519,53.8674431783225],[-166.55365106184038,53.87985710151575]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":3,""trackName"":"""",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-166.55021783430132,53.87695079460781],[-166.54701119055971,53.86406832333284],[-166.56898384680974,53.864337592564595],[-166.57402038574222,53.87870958313678],[-166.5927898557857,53.88869419329094],[-166.61521911621097,53.896853735965095],[-166.5818035276607,53.906629742464545],[-166.63444519042972,53.92853602167748],[-166.63032531738284,53.90993441547344],[-166.60789605695757,53.89213381900313],[-166.57035713782537,53.87304234685478],[-166.5561676025391,53.862584279352035],[-166.55479431152347,53.87837361766144]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":4,""trackName"":"""",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-166.556510925293,53.8758092681488],[-166.54987451154741,53.86271992763979],[-166.5704738767818,53.8630560188767],[-166.5736770629883,53.88140933938768],[-166.60251617431643,53.89793198317008],[-166.5594875486568,53.929275871434896],[-166.4752567349933,53.93439784744797],[-166.44550439435991,53.91984281806588],[-166.45145416259766,53.9403922418494],[-166.44092445960268,53.95904895421086],[-166.4111721189693,53.95588351762121],[-166.4464176236652,53.955681503275755],[-166.4505374967121,53.912563399947764],[-166.5054691373371,53.895099763791904],[-166.52698516845706,53.875742469013765],[-166.54163476545366,53.880059483052605],[-166.55262109357866,53.87796883728793]]}}]}"
9/28/2018 5:13,9/28/2018 5:19,24.237.198.208,33,318,FALSE,10/22/2018 16:17,R_1BSdEXkmsP5wwU1,,,I operate boat(s) for personal reasons,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2018 19:01,10/4/2018 19:10,206.174.118.166,33,526,FALSE,10/22/2018 16:17,R_sSQLWj9oAS8R4Kl,,,I operate boat(s) for personal reasons,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":3,""trackName"":""harding lake"",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Cabin""},""geometry"":{""type"":""LineString"",""coordinates"":[[-146.87622070312503,64.4310397088228],[-146.88823699951175,64.41621799231763]]}}]}"
10/2/2018 11:19,10/2/2018 11:21,146.71.66.132,33,118,FALSE,10/22/2018 16:17,R_1esiv85c60Z4fVX,,,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 12:23,9/28/2018 21:47,216.137.239.105,33,33815,FALSE,10/22/2018 16:17,R_2Spj4gtdacTkGf4,,,I operate boat(s) for personal reasons,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":7,""orderCreated"":2,""trackName"":"""",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.17211914062503,61.438767493682825],[-150.26000976562503,61.34934643651025]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":7,""orderCreated"":3,""trackName"":"""",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.19433593750003,61.616843178481375],[-149.30419921875003,61.601171646037486]]}}]}"
10/7/2018 17:06,10/7/2018 17:09,66.58.141.69,29,207,FALSE,10/22/2018 16:17,R_VWk9gvKiF0CPxfP,,,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2018 10:36,10/10/2018 10:41,158.145.240.111,29,304,FALSE,10/22/2018 16:17,R_3oOdbL2qqtsQd9j,,,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",,10%,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":1,""trackName"":"""",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-132.99499511718753,56.8249328650072],[-132.92907714843753,56.791853873960605]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":2,""trackName"":""asdf"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""21 to 30"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other""},""geometry"":{""type"":""LineString"",""coordinates"":[[-132.90161132812503,57.03774120228207],[-132.95654296875003,56.81892067431724],[-132.99499511718753,57.03475232578498],[-133.05541992187503,56.84897198026975],[-133.02246093750003,56.80990057901636],[-132.98950195312503,56.69847410813164],[-133.02795410156253,56.59276619055883],[-133.33557128906253,56.875997539476394],[-132.91809082031253,56.77078840398196],[-133.01696777343753,56.49585947766222],[-133.13232421875003,56.264710543518845],[-133.04443359375003,56.75272287205736],[-132.92358398437503,56.86699118932919],[-132.56103515625003,56.74669909639952],[-132.45117187500003,56.806893398067466],[-132.86865234375003,56.83094409085875],[-132.95104980468753,57.001858813506765],[-132.94281005859378,56.821175358898614],[-132.91259765625003,56.795614320553796],[-133.11859130859378,56.85948424030452],[-132.94555664062503,56.789597425007514],[-132.9167175292969,56.7850841198359],[-132.5541687011719,56.586716786451156],[-132.1311950683594,56.71053615360101],[-131.89636230468753,56.66075529024144],[-131.7906188964844,56.74820513087197],[-131.79336547851565,56.83094409085875],[-131.78649902343753,56.705259484457805],[-131.8675231933594,56.650942209606946],[-132.03369140625003,56.705259484457805],[-132.30010986328128,56.66679283956158],[-132.51846313476565,56.58822922825453],[-132.69012451171878,56.5246545491878],[-132.40173339843753,56.47993702671898],[-132.34268188476565,56.63508491375274],[-132.52944946289065,56.577640864665184],[-132.96478271484378,56.7963663646247],[-132.92358398437503,56.93898127004867],[-132.82470703125003,57.09597625419507],[-132.79998779296878,57.012328087593275],[-133.22296142578128,57.08403805143005],[-133.12133789062503,57.158588783097265],[-133.02795410156253,57.154119970299],[-133.18725585937503,57.14369064054635],[-133.29711914062503,57.016814017391106],[-133.27514648437503,56.92999009791262],[-133.23944091796878,57.031763208858415],[-133.03070068359378,56.97342735690837],[-132.97302246093753,56.90300357598824],[-132.94555664062503,56.83995912075802],[-133.07464599609378,56.54585797675849],[-133.16253662109378,56.51253297442388],[-133.05541992187503,56.50647073300267],[-132.96478271484378,56.76928327495828]]}}]}"
9/29/2018 7:47,9/29/2018 7:54,72.35.109.148,33,405,FALSE,10/22/2018 16:17,R_1oA0qx5zy6yjy3F,,,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":1,""trackName"":""Yetna River"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.91650462150577,61.88676308569182],[-150.0790894031525,61.80527364920409],[-150.12784123420718,61.816301920225996],[-150.16011357307437,61.80267818627367],[-150.16560673713687,61.7939168796405],[-150.1731598377228,61.78158191870458],[-150.1889526844025,61.76079605636077],[-150.2061188220978,61.74292198105721],[-150.20749211311343,61.7217846905068]]}}]}"
8/28/2018 19:12,8/28/2018 19:55,72.42.164.31,96,2586,FALSE,10/22/2018 16:17,R_3DdsJyE7kfoFbUe,,,I operate boat(s) for personal reasons,,,Yes,No,"Sports Lake, Kenai,I DID NOT operate a boat in any of the waterbodies listed",3,5,1,No,,No,,,,No,,41,"$50,001 - $75,000",Never,4,1,2,1,1,1,4,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":3,""trackName"":""Scout Lake to Kenai"",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.84983825683597,60.53178595840706],[-150.85258483886722,60.53651465662824],[-150.89309692382815,60.51624394303434],[-150.9288024902344,60.50644188204196],[-150.98648071289062,60.501539739476556],[-151.04484558105472,60.49460785891676],[-151.05686187744143,60.48716711862326],[-151.06784820556643,60.48395354385779],[-151.08020782470706,60.47870965937182],[-151.0826110839844,60.47515686891216],[-151.07505798339844,60.474649295661045],[-151.06681823730472,60.4765103587672],[-151.05239868164065,60.478371315135796],[-151.01428985595706,60.478371315135796],[-150.99609375000003,60.46348067530247],[-150.97515106201175,60.45603279311886],[-150.96519470214847,60.45907986050357],[-150.94974517822268,60.449429832854946],[-150.9342956542969,60.44502711353617],[-150.9181594848633,60.447228547781094],[-150.9071731567383,60.455355628203705],[-150.89172363281253,60.46280366569749],[-150.8793640136719,60.47617199159627],[-150.87833404541018,60.48124712867758],[-150.86528778076175,60.48378439952408],[-150.85464477539065,60.501539739476556],[-150.791130065918,60.5027230831536],[-150.76469421386722,60.516581892250386],[-150.7200622558594,60.51675086553633],[-150.71731567382815,60.5108362760823],[-150.68572998046878,60.49815851948867],[-150.6706237792969,60.49680593274131],[-150.66272735595706,60.494100589948296],[-150.66204071044925,60.49697500917081]]}}]}"
8/29/2018 15:27,8/29/2018 16:09,161.55.207.72,33,2520,FALSE,10/22/2018 16:18,R_1H2hnDqJ7LOHSVL,,,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",,10%,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":1,""trackName"":""Shelter Island"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""11 to 20"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.75830078125003,58.40746759910688],[-134.83245849609378,58.424729753759124],[-134.87091064453128,58.46641171490102],[-134.91485595703128,58.49082301741564],[-134.83520507812503,58.47359327016314],[-134.80224609375003,58.44773280389084],[-134.75830078125003,58.42329156394648]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":2,""trackName"":""Yakobi"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.59625244140628,58.36139381804461],[-134.69787597656253,58.33545085930665],[-134.86816406250003,58.36427519285588],[-134.98901367187503,58.42329156394648],[-135.04669189453128,58.344100629556614],[-134.97253417968753,58.21413156442685],[-135.06317138671878,58.13592099138227],[-135.74157714843753,58.29361377603351],[-135.95855712890628,58.280619788575834],[-136.16180419921878,58.230042265110995],[-136.31561279296878,58.224257380967096],[-136.61224365234378,58.1170668207888],[-136.65893554687503,58.01391786986623],[-136.65344238281253,57.92360026126559],[-136.57928466796878,57.86520999736055],[-136.49688720703128,57.828667903915026],[-136.41723632812503,57.872513967527354],[-136.36779785156253,57.930892377213404],[-136.37603759765628,57.980439500081395],[-136.35131835937503,58.00227676970143],[-136.31835937500003,58.00373211428939],[-136.17828369140628,57.92360026126559],[-136.46942138671878,58.10836153022437],[-136.45568847656253,58.183736781054726],[-136.37603759765628,58.28783925926026],[-136.25518798828128,58.28783925926026],[-136.17553710937503,58.24739126014709],[-136.01623535156253,58.24160920460622],[-135.84320068359378,58.30515998391905],[-135.54382324218753,58.27051005647851],[-135.34881591796878,58.1576634072589],[-134.98352050781253,58.13447102479593],[-134.99450683593753,58.2965006811947],[-135.02197265625003,58.394515431160926],[-135.03295898437503,58.44342087703153],[-134.94781494140628,58.42329156394648],[-134.88189697265628,58.38731772556939],[-134.77203369140628,58.33400902504645],[-134.66766357421878,58.346983415747545]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":3,""trackName"":""Cord wood"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.64294433593753,58.388757384228185],[-134.72808837890628,58.36139381804461],[-134.83520507812503,58.37435815266593],[-134.91485595703128,58.424729753759124],[-134.99725341796878,58.43910842173683],[-134.99450683593753,58.401711667608],[-134.97802734375003,58.30515998391905],[-135.02197265625003,58.35995304243967],[-135.04669189453128,58.45060712824176],[-135.00549316406253,58.46210207746212],[-134.88739013671878,58.40890643509699],[-134.78302001953128,58.362834534849526],[-134.71710205078128,58.346983415747545]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":4,""trackName"":""Eldred"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Wildlife watching""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.64019775390628,58.38299839694763],[-134.73358154296878,58.36427519285588],[-134.79125976562503,58.411783930826076],[-134.89837646484378,58.526691194306004],[-135.17852783203128,58.77816748069971],[-135.23895263671878,58.88478084947366],[-135.29663085937503,59.02642243660573],[-135.30212402343753,59.074448154665866],[-135.31036376953128,59.15621954800389],[-135.25817871093753,59.12240677261356],[-135.21423339843753,58.92733441827545],[-135.13183593750003,58.808052288384594],[-135.03295898437503,58.7140419198134],[-134.91760253906253,58.59974867879636],[-134.81323242187503,58.47933745805812],[-134.73632812500003,58.401711667608]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":7,""orderCreated"":5,""trackName"":"""",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.60449218750003,58.367156332478885],[-134.95605468750003,58.46497522778118]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":6,""trackName"":""Icy"",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Wildlife watching""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.62097167968753,58.35274828236217],[-134.73083496093753,58.381558503186966],[-134.86267089843753,58.44485824469768],[-135.04943847656253,58.47072082411973],[-135.02197265625003,58.32391453794888],[-134.96154785156253,58.19387126497797],[-135.16479492187503,58.19387126497797],[-135.46142578125003,58.26039743859188],[-135.59875488281253,58.312374450913],[-135.69763183593753,58.280619788575834],[-135.42846679687503,58.16490792851809],[-135.18127441406253,58.118517495864644],[-134.90661621093753,58.08949277309781],[-134.86816406250003,58.008097793068906],[-134.84619140625003,58.0923963085905],[-135.01098632812503,58.280619788575834],[-135.09887695312503,58.53386043181558],[-135.01098632812503,58.53959476664049],[-134.75280761718753,58.41322259056804]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":7,""trackName"":""Angoon"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.60998535156253,58.381558503186966],[-134.81872558593753,58.41034521233622],[-134.94506835937503,58.45060712824176],[-135.05493164062503,58.393076007580135],[-134.90661621093753,58.17649609452154],[-134.87365722656253,58.048818457936505],[-134.89013671875003,57.87397458366499],[-134.87915039062503,57.73934950049299],[-134.82421875000003,57.57183352467384],[-134.80224609375003,57.483356279166316],[-134.76928710937503,57.41833643643223],[-134.62646484375003,57.40354307334497],[-134.64843750000003,57.504020175224646],[-134.80773925781253,57.806724847206326],[-134.82421875000003,57.98480801923985],[-134.98352050781253,58.27195448059009],[-135.05493164062503,58.45348121776238],[-134.75280761718753,58.35851220803319],[-134.61547851562503,58.332567131957916]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":8,""trackName"":""Glass penn."",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Wildlife watching""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.61547851562503,58.37003723692555],[-134.78027343750003,58.37291790620775],[-134.69787597656253,58.26617643077586],[-134.43420410156253,58.185184741407966],[-134.22546386718753,58.17070248348609],[-134.08813476562503,58.060444418990905],[-133.94531250000003,57.91776550209631],[-133.80798339843753,57.68066002977237],[-133.75305175781253,57.601278249736005],[-133.67614746093753,57.58066944459514],[-133.69812011718753,57.68066002977237],[-133.66516113281253,57.74521321629189],[-133.81896972656253,57.818429472612095],[-133.96179199218753,57.99645479967],[-134.14306640625003,58.14172026743038],[-134.34631347656253,58.17359940698948],[-134.59350585937503,58.21123794344608],[-134.77478027343753,58.329683169289964]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":9,""trackName"":""Tee"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""11 to 20"",""trackFrequencyWithElodea"":""11 to 20"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.762077331543,58.41322259056804],[-134.76139068603518,58.421853315397904],[-134.7727203369141,58.424729753759124],[-134.78233337402347,58.42401066619472],[-134.76482391357425,58.42508929203497]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":10,""trackName"":""Berners"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Wildlife watching""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.90386962890628,58.65926359609239],[-134.92034912109378,58.67461734502339],[-134.94541168212893,58.69335403995213],[-134.97974395751956,58.73275742490169],[-134.96223449707034,58.76321542592403],[-134.98352050781253,58.80022780188833],[-134.99382019042972,58.81160828982678],[-134.97871398925784,58.82476232560858],[-134.94232177734378,58.8443064015689],[-134.92858886718753,58.853896732759736],[-134.91897583007815,58.869874717209115],[-134.92446899414065,58.8617091132813],[-134.95193481445315,58.83755605789824],[-134.98832702636722,58.82156315454832],[-134.9924468994141,58.76855618425579],[-134.98008728027347,58.724737726463616],[-134.94094848632815,58.68264859034907]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":11,""trackName"":""Douglas"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing""},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.64775085449222,58.38335836120374],[-134.6580505371094,58.37039733344615],[-134.68208312988284,58.34878503764829],[-134.70405578613284,58.32391453794888],[-134.70268249511722,58.304799221945295],[-134.68757629394534,58.28386873254288],[-134.67315673828128,58.273398845809524],[-134.71916198730472,58.291809340729024],[-134.72534179687503,58.329683169289964],[-134.7068023681641,58.34337989624819],[-134.68070983886722,58.36391503386656],[-134.65942382812503,58.37831852731177]]}}]}"
